language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	GLOSSES_EN	back_translation_en	glosses_ru	back_translation_ru	comms_internal
8	Basque	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а	tiratu	ERG	DAT	Y	ERG_DAT		Kepa-k txori-a-ri tira-tu d-i-o	PN-ERG птица-SG-DAT стрелять-PFV ABS3PRS-ERG/ABS/DAT[ABS.SG]-DAT3SG[ERG3SG]	‘Кепа выстрелил в птицу’.			Alternative is the CV “tiro egin” [shot make], used in the same valency pattern.
8	Basque	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	topatu	ERG	ABS	TR	TR		Kepa-k Miren topa-tu d-u	PN-ERG PN[ABS] встречаться-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа встретился Миренй’.			Probably, a loanword from Spanish “toparse” ‘bump into’. One alternative is the verb “trilatu” used in the same TR pattern. Further alternatives are constructions with CV “topo egin”, “enkontru egin”, “tril egin”, all used in the “ERG_COM” pattern: “Кеpa-k Miren-ekin topo egi-n d-u.” [Петя-erg Маша-com встреча делать-pfv abs3prs[abs.sg]-erg/abs[erg3sg]].
8	Basque	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	trufatu	ABS	INS	Y	ABS_INS		Kepa Miren-ez trufa-tzen da	PN[ABS] PN-INS издеваться-IPFV ABS3SG.PRS	‘Кепа издевается над Миренй’.			Alternative possibilities are: 1) CV “iseka egin” [mockery make] used in the ERG_DAT pattern: “Kepa-k Miren-i iseka egi-ten d-i-o.” [Петя-erg Маша-dat насмешка[abs.indf] делать-ipfv abs3prs-erg/abs/dat[abs.sg]-dat3sg[erg3sg]] and 2) CV “burla egin” [mockery make], also used in the ERG_DAT pattern: “Kepak Miren-ez burla egi-ten d-u” [Петя-erg Маша-ins насмешка[abs.indf] делать-ipfv abs3prs[abs.sg]-erg/abs[erg3sg]]. A further alternative is the simplex verb “isekatu”, which is used in some dialects. It is attested with several patterns: “erg_dat”, “abs_dat”, and TR.
8	Basque	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	ukitu	ERG	ABS	TR	TR		Kepa-k horma uki-tu d-u	PN-ERG стена[ABS.SG] дотронуться-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа дотронулся до стены’.			
8	Basque	78	understand	X (understand) Y	понимать	X (понимать) Y	ulertu	ERG	ABS	TR	TR		Kepa-k frantses-a uler-tzen d-u	PN-ERG французский.язык-SG[ABS] понимать-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа понимает французский язык’.			Additional synonyms are “aditu”, “konprenitu”. With animate Y arguments, the erg_dat pattern is also possible.
8	Basque	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	urrikaldu	ABS	INS	Y	ABS_INS		Kepa ama-z urrikal-tzen da	PN[ABS] мать[SG]-INS жалеть-IMP ABS3SG.PRS	‘Кепа жалеет свою мать’.			A near synonym is “errukitu”, which is more commonly used in the French Basque country and also typically used in the ABS_INS pattern. Apart from this, both verbs can be used in the ABS_DAT pattern: “Kepa ama-ri urrikal-tzen zai-o.” [Петя[abs] мама[sg]-dat жалеть-imp [abs3prs]abs/dat[abs.sg]-dat3sg]. One more alternative is the CV “pena eman” [grief give], also used in the ERG_DAT pattern: “Ama-k Kepa-ri pena ema-ten d-i-o.” [мать[sg]-erg Петя-dat горе[abs.indef] давать-imp abs3prs-erg/abs/dat[abs.sg]-dat3sg[erg3sg]]. The older pattern of “urrikaldu” was DAT_ABS.
8	Basque	72	melt	X (melt) Y	плавить	X (плавить) Y	urtu	ERG	ABS	TR	TR		Kepa-k berun puska bat ur-tu d-u	PN-ERG свинец кусок один-[ABS.INDF] плавить-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа расплавил кусок свинца’.			Further options include verbs like “galdatu”, “funditu”, “urtarazi”, all used in the TR pattern.
8	Basque	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	usaina izan 	*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	nire esku-e-k gasolina usain-a d-u-te	мой рука-PL-ERG бензин[ABS.INDF] запах-SG[ABS] ABS3PRS[ABS.SG]-ERG/ABS-ERG3PL	‘Мои руки пахнут бензином’.			CV. Further alternatives all include the same idea of expressing Y as an adnominal modifier of the noun ‘smell’, coupled with verbs like ‘have’, ‘hold’, ‘give’.
8	Basque	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)	utzi	ERG	ABS	TR	TR		Kepa-k jaioterri-a utz-i d-u	PN-ERG родной.(небольшой).город-SG[ABS] оставлять-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа покинул родной город’.			A less frequent alternative involves the verb “irten” [go.out] used in the ABS_ABL pattern: “Kepa jaioterri-tik joan da. (Isabelle: sorterritik joan)” [Петя[abs] родной.(небольшой).город-abl идти[pfv] abs3sg.prs] ‘Петя покинул родной (небольшой) город’. A further alternative involves the CV “alde egin” [side[abs.indf]) make] used in the erg_abl pattern.
8	Basque	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 	zeharkatu	ERG	ABS	TR	TR		Kepa-k bide-a zeharka-tu d-u	PN-ERG дорога-SG[ABS] пересечь-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа пересёк дорогу’.			Alternative is “gurutzatu” used in the same TR pattern.
8	Basque	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а	zigortu	ERG	ABS	TR	TR		Kepa-k seme-a zigor-tu d-u	PN-ERG сын-SG[ABS] наказывать-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа наказал сына’.			Alternatives are “zehatu” and “punitu” (a loanword from Romance languages), both used in the TR pattern.
